Date,Home_Team,Away_Team,HT_Runs,HT_Hits,HT_Errors,AT_Runs,AT_Hits,AT_Errors
2013-08-23,Athletics,Orioles,7,12,1,9,7,0
2013-08-23,D-backs,Phillies,3,7,0,4,10,0
2013-08-23,Tigers,Mets,6,8,0,1,10,0
2013-08-23,Brewers,Reds,6,10,2,4,9,1
2013-08-23,Yankees,Rays,2,5,0,7,9,0
2013-08-23,Rockies,Marlins,3,9,0,2,4,0
2013-08-23,Rangers,White Sox,11,11,1,5,11,1
2013-08-23,Blue Jays,Astros,4,11,1,12,15,0
2013-08-23,Nationals,Royals,11,13,0,10,14,1
2013-08-23,Braves,Cardinals,1,6,0,3,8,0
2013-08-23,Cubs,Padres,6,10,1,8,13,1
2013-08-23,Angels,Mariners,2,4,0,0,5,0
2013-08-23,Red Sox,Dodgers,0,2,0,2,3,0
2013-08-23,Pirates,Giants,3,7,0,1,8,0
2013-08-24,Red Sox,Dodgers,4,8,1,2,5,0
2013-08-24,Tigers,Mets,3,15,0,0,3,0
2013-08-24,Athletics,Orioles,2,4,0,1,5,1
2013-08-24,Twins,Indians,2,5,1,7,9,0
2013-08-24,D-backs,Phillies,12,22,1,7,13,0
2013-08-24,Brewers,Reds,3,8,1,6,14,0
2013-08-24,Yankees,Rays,2,6,1,4,7,0
2013-08-24,Rangers,White Sox,2,6,0,3,9,0
2013-08-24,Blue Jays,Astros,5,9,2,8,8,0
2013-08-24,Nationals,Royals,7,9,0,2,9,0
2013-08-24,Rockies,Marlins,0,4,0,3,4,0
2013-08-24,Braves,Cardinals,2,7,0,6,10,1
2013-08-24,Cubs,Padres,3,10,0,2,7,1
2013-08-24,Pirates,Giants,3,7,0,6,11,1
2013-08-24,Angels,Mariners,5,11,1,1,9,1
2013-08-25,Twins,Indians,1,9,1,3,7,4
2013-08-25,Tigers,Mets,11,18,0,3,4,0
2013-08-25,Brewers,Reds,3,7,1,1,5,0
2013-08-25,Rockies,Marlins,4,7,1,3,5,2
2013-08-25,Athletics,Orioles,3,6,0,10,13,0
2013-08-25,D-backs,Phillies,5,8,2,9,8,0
2013-08-25,Yankees,Rays,3,10,0,2,6,1
2013-08-25,Rangers,White Sox,2,11,2,5,7,1
2013-08-25,Blue Jays,Astros,2,6,0,1,8,0
2013-08-25,Nationals,Royals,4,14,1,6,10,0
2013-08-25,Braves,Cardinals,5,10,0,2,8,0
2013-08-25,Pirates,Giants,0,3,0,4,9,1
2013-08-25,Cubs,Padres,2,8,1,3,13,1
2013-08-25,Angels,Mariners,7,14,0,1,5,0
2013-08-25,Red Sox,Dodgers,8,12,0,1,3,1
2013-08-26,Rays,Royals,1,7,0,11,13,0
2013-08-26,Reds,Cardinals,6,7,0,8,8,0
2013-08-26,Yankees,Blue Jays,2,7,1,5,7,1
2013-08-26,Athletics,Tigers,8,12,0,6,13,0
2013-08-26,Phillies,Mets,2,6,0,1,5,0
2013-08-26,Astros,White Sox,10,13,1,8,14,2
2013-08-26,Giants,Rockies,1,7,1,6,13,0
2013-08-26,Padres,D-backs,1,5,1,6,8,1
2013-08-26,Cubs,Dodgers,2,5,0,6,9,0
2013-08-26,Rangers,Mariners,8,11,0,3,5,0
2013-08-27,Marlins,Nationals,1,4,0,2,9,0
2013-08-27,Brewers,Pirates,7,14,0,6,15,0
2013-08-27,Yankees,Blue Jays,7,12,0,1,10,1
2013-08-27,Athletics,Tigers,6,7,1,3,3,1
2013-08-27,Angels,Rays,6,11,0,5,10,0
2013-08-27,Orioles,Red Sox,2,4,0,13,14,0
2013-08-27,Indians,Braves,0,6,0,2,3,0
2013-08-27,Phillies,Mets,0,3,2,5,5,0
2013-08-27,Astros,White Sox,3,10,0,4,9,1
2013-08-27,Royals,Twins,6,13,0,1,4,1
2013-08-27,Reds,Cardinals,1,8,1,6,11,0
2013-08-27,Giants,Rockies,5,13,0,3,8,1
2013-08-27,Padres,D-backs,9,14,0,10,12,1
2013-08-27,Cubs,Dodgers,3,9,1,2,7,2
2013-08-27,Rangers,Mariners,4,10,0,3,9,0
2013-08-28,Cubs,Dodgers,0,3,1,4,6,1
2013-08-28,Rangers,Mariners,12,17,0,4,9,1
2013-08-28,Marlins,Nationals,3,10,1,4,10,1
2013-08-28,Brewers,Pirates,1,7,1,7,13,2
2013-08-28,Yankees,Blue Jays,2,5,1,7,10,0
2013-08-28,Athletics,Tigers,14,21,1,4,13,0
2013-08-28,Angels,Rays,1,5,1,4,8,1
2013-08-28,Orioles,Red Sox,3,7,0,4,9,0
2013-08-28,Indians,Braves,2,9,0,3,10,0
2013-08-28,Phillies,Mets,6,12,0,2,9,3
2013-08-28,Astros,White Sox,1,5,1,6,10,0
2013-08-28,Royals,Twins,8,13,0,1,6,2
2013-08-28,Reds,Cardinals,10,13,1,0,5,0
2013-08-28,Giants,Rockies,4,5,2,5,7,3
2013-08-28,Padres,D-backs,5,11,0,1,10,0
2013-08-29,Athletics,Tigers,6,12,0,7,15,1
2013-08-29,Angels,Rays,2,6,1,0,3,0
2013-08-29,Royals,Twins,3,6,0,1,5,0
2013-08-29,Phillies,Mets,3,8,0,11,11,0
2013-08-29,Marlins,Nationals,0,4,0,9,12,0
2013-08-29,Brewers,Pirates,4,10,0,0,6,2
2013-08-29,Orioles,Red Sox,3,7,0,2,8,0
2013-08-29,Indians,Braves,1,7,0,3,8,0
2013-08-29,Mariners,Astros,3,6,0,2,5,1
2013-08-30,Phillies,Cubs,6,9,0,5,10,0
2013-08-30,Orioles,Yankees,5,9,0,8,12,0
2013-08-30,Mets,Nationals,3,7,0,2,6,0
2013-08-30,Cardinals,Pirates,0,4,1,5,9,0
2013-08-30,Royals,Blue Jays,2,8,1,3,4,1
2013-08-30,Indians,Tigers,2,7,0,7,9,1
2013-08-30,White Sox,Red Sox,3,6,0,4,6,0
2013-08-30,Marlins,Braves,1,5,0,2,5,0
2013-08-30,Twins,Rangers,3,6,1,2,6,0
2013-08-30,Mariners,Astros,7,11,1,1,4,0
2013-08-30,Angels,Brewers,5,8,1,0,6,0
2013-08-30,Reds,Rockies,6,11,0,9,19,0
2013-08-30,Giants,D-backs,1,3,0,0,7,0
2013-08-30,Rays,Athletics,3,8,1,4,7,0
2013-08-30,Padres,Dodgers,2,11,1,9,13,1
2013-08-31,Orioles,Yankees,0,3,1,2,7,0
2013-08-31,Royals,Blue Jays,2,8,1,4,10,0
2013-08-31,Phillies,Cubs,3,6,1,4,11,1
2013-08-31,Mets,Nationals,11,17,0,3,11,0
2013-08-31,Cardinals,Pirates,1,6,0,7,13,0
2013-08-31,Indians,Tigers,5,9,0,10,15,0
2013-08-31,Angels,Brewers,6,12,1,5,12,0
2013-08-31,White Sox,Red Sox,2,5,1,7,15,0
2013-08-31,Marlins,Braves,4,7,3,5,11,1
2013-08-31,Mariners,Astros,3,6,1,1,8,1
2013-08-31,Twins,Rangers,1,5,0,2,9,0
2013-08-31,Reds,Rockies,8,13,1,3,7,0
2013-08-31,Giants,D-backs,3,11,0,4,12,0
2013-08-31,Rays,Athletics,1,7,0,2,5,0
2013-08-31,Padres,Dodgers,1,10,1,2,13,0
2013-09-01,Orioles,Yankees,7,12,0,3,7,0
2013-09-01,Royals,Blue Jays,5,9,0,0,3,2
2013-09-01,Indians,Tigers,4,5,0,0,11,0
2013-09-01,White Sox,Red Sox,6,11,1,7,8,0
2013-09-01,Cardinals,Pirates,7,12,0,2,6,0
2013-09-01,Mariners,Astros,0,4,0,2,9,0
2013-09-01,Angels,Brewers,5,11,1,3,4,0
2013-09-01,Phillies,Cubs,1,4,0,7,9,0
2013-09-01,Twins,Rangers,4,12,0,2,7,1
2013-09-01,Rays,Athletics,1,7,2,5,9,0
2013-09-01,Reds,Rockies,4,15,0,7,12,0
2013-09-01,Padres,Dodgers,1,3,0,2,7,0
2013-09-01,Giants,D-backs,8,15,0,2,9,0
2013-09-01,Marlins,Braves,7,13,0,0,8,0
2013-09-01,Mets,Nationals,5,13,0,6,16,1
2013-09-02,White Sox,Yankees,1,7,3,9,11,0
2013-09-02,Mets,Braves,5,10,1,13,17,1
2013-09-02,Cardinals,Reds,2,4,1,7,11,0
2013-09-02,Tigers,Red Sox,3,8,0,0,6,1
2013-09-02,Twins,Astros,10,13,0,6,13,2
2013-09-02,Mariners,Royals,1,7,2,3,6,0
2013-09-02,Pirates,Brewers,5,11,2,2,8,0
2013-09-02,Marlins,Cubs,4,9,1,3,8,0
2013-09-02,Giants,Padres,1,8,0,4,4,0
2013-09-02,Orioles,Indians,7,11,0,2,6,0
2013-09-02,Rangers,Athletics,2,8,2,4,6,0
2013-09-02,Dodgers,Rockies,10,15,1,8,18,2
2013-09-02,Blue Jays,D-backs,4,5,0,1,4,0
2013-09-02,Nationals,Phillies,2,5,1,3,4,1
2013-09-02,Rays,Angels,2,6,0,11,16,1
2013-09-03,Orioles,Indians,3,8,0,4,5,1
2013-09-03,White Sox,Yankees,4,7,2,6,9,1
2013-09-03,Nationals,Phillies,9,11,3,6,8,1
2013-09-03,Tigers,Red Sox,1,9,0,2,6,1
2013-09-03,Mets,Braves,1,8,0,3,7,0
2013-09-03,Cardinals,Reds,0,2,0,1,5,0
2013-09-03,Marlins,Cubs,6,12,0,2,4,1
2013-09-03,Twins,Astros,9,16,1,6,10,1
2013-09-03,Mariners,Royals,3,10,0,4,9,1
2013-09-03,Pirates,Brewers,4,8,0,3,7,0
2013-09-03,Dodgers,Rockies,7,12,1,4,8,2
2013-09-03,Blue Jays,D-backs,10,15,2,4,7,2
2013-09-03,Rays,Angels,7,15,1,1,4,1
2013-09-03,Rangers,Athletics,5,13,0,1,11,1
2013-09-03,Giants,Padres,2,11,0,3,7,1
2013-09-04,Mets,Braves,5,12,1,2,7,0
2013-09-04,Twins,Astros,5,7,1,6,12,0
2013-09-04,Marlins,Cubs,7,11,1,9,11,1
2013-09-04,Rangers,Athletics,4,9,0,11,12,1
2013-09-04,Blue Jays,D-backs,3,5,1,4,9,0
2013-09-04,Giants,Padres,13,17,0,5,9,1
2013-09-04,Orioles,Indians,4,6,0,6,10,1
2013-09-04,White Sox,Yankees,5,8,1,6,8,1
2013-09-04,Nationals,Phillies,3,6,0,2,9,0
2013-09-04,Tigers,Red Sox,4,8,1,20,19,0
2013-09-04,Cardinals,Reds,5,12,0,4,10,1
2013-09-04,Mariners,Royals,6,11,0,4,4,1
2013-09-04,Pirates,Brewers,3,12,1,9,13,0
2013-09-04,Dodgers,Rockies,5,11,1,7,11,2
2013-09-04,Rays,Angels,3,7,0,1,7,1
2013-09-05,Mariners,Royals,6,11,0,7,19,1
2013-09-05,Red Sox,Yankees,9,16,0,8,10,1
2013-09-05,White Sox,Orioles,1,5,0,3,7,0
2013-09-05,Cardinals,Reds,2,5,0,6,10,0
2013-09-05,Astros,Athletics,3,8,0,2,6,1
2013-09-05,Rays,Angels,2,6,0,6,11,0
2013-09-05,D-backs,Giants,4,10,0,2,9,0
2013-09-06,Brewers,Cubs,5,10,1,8,13,0
2013-09-06,Red Sox,Yankees,12,15,0,8,7,0
2013-09-06,White Sox,Orioles,0,5,1,4,9,0
2013-09-06,Mets,Indians,1,7,1,8,10,1
2013-09-06,Braves,Phillies,1,3,0,2,4,0
2013-09-06,Dodgers,Reds,2,5,0,3,7,0
2013-09-06,Nationals,Marlins,0,2,1,7,13,0
2013-09-06,Tigers,Royals,16,26,1,2,10,0
2013-09-06,Blue Jays,Twins,6,7,2,5,10,2
2013-09-06,Pirates,Cardinals,8,13,1,12,16,2
2013-09-06,Astros,Athletics,5,11,2,7,13,1
2013-09-06,Rangers,Angels,5,9,1,6,10,0
2013-09-06,Rays,Mariners,4,12,1,6,8,1
2013-09-06,Rockies,Padres,3,5,2,4,8,0
2013-09-06,D-backs,Giants,0,1,1,3,8,0
2013-09-07,Red Sox,Yankees,13,14,0,9,12,0
2013-09-07,White Sox,Orioles,3,7,3,4,13,1
2013-09-07,Dodgers,Reds,3,10,0,4,11,1
2013-09-07,Astros,Athletics,1,5,1,2,10,0
2013-09-07,Brewers,Cubs,5,5,0,3,7,1
2013-09-07,Mets,Indians,4,8,1,9,11,0
2013-09-07,Braves,Phillies,5,7,0,6,15,0
2013-09-07,Tigers,Royals,3,5,0,4,8,0
2013-09-07,Blue Jays,Twins,11,15,1,2,11,0
2013-09-07,Nationals,Marlins,9,16,0,2,8,0
2013-09-07,Pirates,Cardinals,0,3,1,5,6,0
2013-09-07,Rockies,Padres,1,6,0,2,6,2
2013-09-07,D-backs,Giants,2,10,0,1,6,0
2013-09-07,Rangers,Angels,3,9,4,8,12,1
2013-09-07,Rays,Mariners,2,5,1,6,11,1
2013-09-08,Red Sox,Yankees,3,9,0,4,11,0
2013-09-08,Mets,Indians,2,8,0,1,5,0
2013-09-08,Nationals,Marlins,6,11,1,4,6,0
2013-09-08,White Sox,Orioles,4,10,1,2,6,0
2013-09-08,Braves,Phillies,2,2,1,3,8,0
2013-09-08,Tigers,Royals,2,6,0,5,10,0
2013-09-08,Blue Jays,Twins,2,8,0,0,5,0
2013-09-08,Pirates,Cardinals,2,4,1,9,12,2
2013-09-08,Brewers,Cubs,3,8,0,1,3,0
2013-09-08,Rangers,Angels,4,9,0,3,9,0
2013-09-08,D-backs,Giants,2,10,0,3,9,0
2013-09-08,Astros,Athletics,2,8,0,7,11,1
2013-09-08,Rockies,Padres,2,5,0,5,8,2
2013-09-08,Rays,Mariners,4,10,0,1,5,1
2013-09-08,Dodgers,Reds,2,6,0,3,6,1
2013-09-09,Royals,Indians,3,10,1,4,5,1
2013-09-09,Yankees,Orioles,2,5,1,4,7,0
2013-09-09,Cubs,Reds,2,7,0,0,7,0
2013-09-09,Nationals,Mets,9,9,0,0,1,0
2013-09-09,Braves,Marlins,5,5,1,2,8,0
2013-09-09,Angels,Twins,3,12,1,6,11,0
2013-09-09,Pirates,Rangers,1,6,0,0,4,0
2013-09-09,Tigers,White Sox,1,4,1,5,8,0
2013-09-09,D-backs,Dodgers,1,4,1,8,12,1
2013-09-09,Astros,Mariners,6,8,1,4,5,3
2013-09-09,Rockies,Giants,2,9,1,3,10,0
2013-09-10,Royals,Indians,6,11,0,3,12,1
2013-09-10,Yankees,Orioles,7,11,1,5,6,1
2013-09-10,Padres,Phillies,8,13,0,2,7,1
2013-09-10,Angels,Blue Jays,12,18,0,6,9,2
2013-09-10,Red Sox,Rays,2,4,0,0,4,0
2013-09-10,Cubs,Reds,9,13,0,1,10,1
2013-09-10,Nationals,Mets,6,11,2,3,9,0
2013-09-10,Braves,Marlins,4,10,1,3,6,0
2013-09-10,Pirates,Rangers,5,12,0,4,13,2
2013-09-10,Tigers,White Sox,9,15,1,1,7,4
2013-09-10,Athletics,Twins,3,8,0,4,9,0
2013-09-10,Brewers,Cardinals,2,7,2,4,6,0
2013-09-10,D-backs,Dodgers,3,5,2,5,7,0
2013-09-10,Astros,Mariners,13,17,1,2,5,1
2013-09-10,Rockies,Giants,9,14,0,8,14,0
2013-09-11,Royals,Indians,6,11,2,2,4,2
2013-09-11,Cubs,Reds,0,6,0,6,8,0
2013-09-11,Pirates,Rangers,7,12,0,5,9,0
2013-09-11,Rockies,Giants,3,9,0,4,9,0
2013-09-11,Yankees,Orioles,5,6,0,4,13,0
2013-09-11,Padres,Phillies,2,5,0,4,8,0
2013-09-11,Angels,Blue Jays,5,8,2,4,4,0
2013-09-11,Red Sox,Rays,7,9,0,3,6,0
2013-09-11,Nationals,Mets,3,11,0,0,3,0
2013-09-11,Braves,Marlins,2,7,1,5,13,0
2013-09-11,Tigers,White Sox,1,10,0,0,5,1
2013-09-11,Athletics,Twins,18,22,0,3,5,1
2013-09-11,Brewers,Cardinals,1,6,1,5,6,1
2013-09-11,D-backs,Dodgers,4,15,0,1,8,1
2013-09-11,Astros,Mariners,6,11,1,1,5,0
2013-09-12,Braves,Marlins,6,9,0,1,7,0
2013-09-12,Athletics,Twins,8,11,0,2,7,1
2013-09-12,Nationals,Mets,7,8,0,2,8,0
2013-09-12,Cubs,Pirates,1,4,0,3,6,0
2013-09-12,Yankees,Orioles,6,8,1,5,10,1
2013-09-12,Padres,Phillies,5,4,0,10,14,2
2013-09-12,Angels,Blue Jays,4,8,0,3,11,1
2013-09-12,Red Sox,Rays,3,6,1,4,6,0
2013-09-12,Indians,White Sox,14,16,1,3,9,3
2013-09-12,Brewers,Cardinals,5,11,0,3,6,2
2013-09-12,Giants,Dodgers,2,9,1,3,9,0
2013-09-13,Indians,White Sox,3,7,1,1,9,0
2013-09-13,Cubs,Pirates,5,9,1,4,9,1
2013-09-13,Phillies,Nationals,1,8,1,6,11,0
2013-09-13,Orioles,Blue Jays,5,10,0,3,7,0
2013-09-13,Royals,Tigers,3,10,0,6,7,0
2013-09-13,Marlins,Mets,3,7,1,4,5,0
2013-09-13,Yankees,Red Sox,4,8,0,8,11,1
2013-09-13,Padres,Braves,4,10,0,3,5,0
2013-09-13,Athletics,Rangers,9,14,1,8,8,0
2013-09-13,Angels,Astros,7,12,0,9,14,0
2013-09-13,Rays,Twins,3,9,1,0,5,1
2013-09-13,Reds,Brewers,1,4,1,5,9,0
2013-09-13,Mariners,Cardinals,1,10,1,2,4,0
2013-09-13,Rockies,D-backs,7,16,0,5,12,0
2013-09-13,Giants,Dodgers,4,9,0,2,10,1
2013-09-14,Reds,Brewers,7,10,0,3,6,2
2013-09-14,Yankees,Red Sox,1,3,1,5,9,0
2013-09-14,Athletics,Rangers,1,4,0,0,7,0
2013-09-14,Orioles,Blue Jays,3,8,0,4,6,1
2013-09-14,Marlins,Mets,3,6,0,0,4,0
2013-09-14,Marlins,Mets,1,4,0,3,6,0
2013-09-14,Cubs,Pirates,1,5,0,2,5,0
2013-09-14,Phillies,Nationals,5,13,1,4,10,0
2013-09-14,Royals,Tigers,1,8,0,0,7,0
2013-09-14,Angels,Astros,6,9,0,2,9,1
2013-09-14,Indians,White Sox,8,11,0,1,9,0
2013-09-14,Padres,Braves,1,5,0,2,9,0
2013-09-14,Rays,Twins,7,10,0,0,4,1
2013-09-14,Mariners,Cardinals,4,7,0,1,3,0
2013-09-14,Rockies,D-backs,2,7,0,9,16,0
2013-09-14,Giants,Dodgers,19,22,0,3,8,3
2013-09-15,Orioles,Blue Jays,3,6,0,1,10,1
2013-09-15,Royals,Tigers,2,6,0,3,13,0
2013-09-15,Marlins,Mets,0,8,0,1,7,2
2013-09-15,Cubs,Pirates,2,3,0,3,7,0
2013-09-15,Phillies,Nationals,2,8,0,11,18,0
2013-09-15,Padres,Braves,4,9,1,0,4,1
2013-09-15,Angels,Astros,2,6,1,1,7,0
2013-09-15,Indians,White Sox,7,10,0,1,7,0
2013-09-15,Rays,Twins,4,6,0,6,10,1
2013-09-15,Reds,Brewers,5,8,0,6,5,1
2013-09-15,Mariners,Cardinals,2,5,0,12,19,1
2013-09-15,Athletics,Rangers,5,8,0,1,10,1
2013-09-15,Rockies,D-backs,2,8,1,8,12,0
2013-09-15,Giants,Dodgers,4,6,1,3,9,0
2013-09-15,Yankees,Red Sox,2,5,0,9,11,1
2013-09-16,Padres,Pirates,2,8,0,0,1,0
2013-09-16,Marlins,Phillies,2,8,0,12,14,0
2013-09-16,Mariners,Tigers,2,7,1,4,9,1
2013-09-16,Rangers,Rays,2,6,0,6,12,0
2013-09-16,Reds,Astros,6,8,0,1,7,1
2013-09-16,Indians,Royals,1,7,1,7,15,0
2013-09-16,Twins,White Sox,1,8,0,12,13,1
2013-09-16,Cubs,Brewers,1,5,3,6,8,2
2013-09-16,Cardinals,Rockies,2,7,0,6,12,0
2013-09-16,Dodgers,D-backs,1,4,0,2,2,0
2013-09-16,Angels,Athletics,12,15,0,1,6,1
2013-09-16,Braves,Nationals,,,,,,
2013-09-17,Braves,Nationals,5,9,2,6,4,2
2013-09-17,Braves,Nationals,0,5,1,4,11,1
2013-09-17,Padres,Pirates,5,14,0,2,7,0
2013-09-17,Marlins,Phillies,4,11,0,6,12,0
2013-09-17,Yankees,Blue Jays,0,5,0,2,9,1
2013-09-17,Mariners,Tigers,2,6,1,6,10,1
2013-09-17,Orioles,Red Sox,3,6,3,2,3,0
2013-09-17,Giants,Mets,8,9,2,5,9,1
2013-09-17,Rangers,Rays,7,10,1,1,4,0
2013-09-17,Reds,Astros,10,11,1,0,5,2
2013-09-17,Indians,Royals,5,8,0,3,9,2
2013-09-17,Twins,White Sox,3,11,0,4,11,2
2013-09-17,Cubs,Brewers,3,7,2,4,6,0
2013-09-17,Cardinals,Rockies,11,18,1,4,9,0
2013-09-17,Dodgers,D-backs,9,12,0,3,8,0
2013-09-17,Angels,Athletics,1,7,0,2,9,1
2013-09-18,Twins,White Sox,4,7,1,3,6,0
2013-09-18,Angels,Athletics,5,5,0,4,8,1
2013-09-18,Marlins,Phillies,4,10,1,3,8,1
2013-09-18,Braves,Nationals,5,8,1,2,7,1
2013-09-18,Padres,Pirates,3,6,0,2,3,0
2013-09-18,Yankees,Blue Jays,4,9,0,3,8,0
2013-09-18,Mariners,Tigers,8,8,1,0,4,1
2013-09-18,Giants,Mets,4,6,1,5,9,2
2013-09-18,Rangers,Rays,3,7,0,4,10,0
2013-09-18,Orioles,Red Sox,5,10,0,3,15,0
2013-09-18,Cubs,Brewers,0,4,0,7,5,0
2013-09-18,Reds,Astros,6,9,0,5,13,1
2013-09-18,Indians,Royals,2,5,1,7,10,1
2013-09-18,Cardinals,Rockies,4,10,1,3,12,0
2013-09-18,Dodgers,D-backs,4,12,0,9,12,0
2013-09-19,Padres,Pirates,1,5,1,10,14,0
2013-09-19,Mariners,Tigers,4,9,0,5,9,0
2013-09-19,Giants,Mets,2,8,0,1,4,0
2013-09-19,Cubs,Brewers,5,13,0,1,4,1
2013-09-19,Cardinals,Rockies,6,12,0,7,21,0
2013-09-19,Dodgers,D-backs,7,11,1,6,10,1
2013-09-19,Astros,Indians,1,9,0,2,12,0
2013-09-19,Marlins,Nationals,2,9,0,3,9,0
2013-09-19,Yankees,Blue Jays,2,5,0,6,10,0
2013-09-19,Orioles,Red Sox,1,2,0,3,7,0
2013-09-19,Rangers,Rays,8,16,0,2,7,1
2013-09-19,Twins,Athletics,6,10,0,8,11,2
2013-09-20,Braves,Cubs,9,8,0,5,11,0
2013-09-20,Reds,Pirates,6,9,0,5,10,1
2013-09-20,Astros,Indians,1,4,3,2,4,0
2013-09-20,Marlins,Nationals,0,2,0,8,11,0
2013-09-20,Giants,Yankees,1,7,1,5,6,0
2013-09-20,Mets,Phillies,6,10,1,4,5,1
2013-09-20,White Sox,Tigers,5,9,2,12,18,0
2013-09-20,Orioles,Rays,4,12,1,5,14,0
2013-09-20,Blue Jays,Red Sox,3,10,0,6,12,2
2013-09-20,D-backs,Rockies,4,9,0,9,13,0
2013-09-20,Rangers,Royals,1,5,0,2,9,0
2013-09-20,Cardinals,Brewers,7,16,0,6,13,0
2013-09-20,Twins,Athletics,0,6,4,11,11,0
2013-09-20,Mariners,Angels,2,7,1,3,10,1
2013-09-20,Dodgers,Padres,0,6,3,2,5,0
2013-09-21,Orioles,Rays,1,5,1,5,7,0
2013-09-21,Giants,Yankees,0,6,0,6,7,0
2013-09-21,Braves,Cubs,1,5,0,3,9,1
2013-09-21,Twins,Athletics,1,6,2,9,16,0
2013-09-21,Astros,Indians,1,5,1,4,10,0
2013-09-21,Reds,Pirates,2,5,2,4,5,0
2013-09-21,Mets,Phillies,5,7,0,4,7,0
2013-09-21,White Sox,Tigers,6,12,0,7,11,2
2013-09-21,Cardinals,Brewers,7,9,0,2,7,1
2013-09-21,Rangers,Royals,3,8,0,1,5,1
2013-09-21,Blue Jays,Red Sox,4,9,1,2,5,1
2013-09-21,D-backs,Rockies,7,14,1,2,9,0
2013-09-21,Dodgers,Padres,4,6,0,0,3,1
2013-09-21,Mariners,Angels,5,9,0,6,6,1
2013-09-21,Marlins,Nationals,,,,,,
2013-09-22,Astros,Indians,2,9,0,9,13,0
2013-09-22,Giants,Yankees,2,4,0,1,9,1
2013-09-22,White Sox,Tigers,6,11,0,3,11,1
2013-09-22,Marlins,Nationals,4,12,0,2,4,0
2013-09-22,Reds,Pirates,11,16,0,3,5,2
2013-09-22,Blue Jays,Red Sox,2,6,0,5,6,0
2013-09-22,Mets,Phillies,4,11,0,3,9,1
2013-09-22,Orioles,Rays,1,3,0,3,6,1
2013-09-22,Rangers,Royals,0,6,0,4,5,0
2013-09-22,Braves,Cubs,5,12,0,2,8,1
2013-09-22,Mariners,Angels,3,8,1,2,5,0
2013-09-22,Twins,Athletics,7,12,0,11,11,1
2013-09-22,D-backs,Rockies,13,19,1,9,19,0
2013-09-22,Dodgers,Padres,1,4,1,0,2,1
2013-09-22,Marlins,Nationals,4,8,2,5,9,0
2013-09-22,Cardinals,Brewers,4,8,3,6,8,0
2013-09-23,Orioles,Rays,4,10,0,5,9,0
2013-09-23,Brewers,Braves,5,11,0,0,3,1
2013-09-23,Mets,Reds,2,6,0,3,10,1
2013-09-23,Phillies,Marlins,0,4,0,4,9,0
2013-09-23,Astros,Rangers,0,6,2,12,14,0
2013-09-23,Pirates,Cubs,2,6,0,1,6,1
2013-09-23,Tigers,Twins,3,10,0,4,14,0
2013-09-23,Blue Jays,White Sox,2,6,1,3,8,0
2013-09-23,Nationals,Cardinals,3,7,0,4,11,0
2013-09-23,Athletics,Angels,10,13,1,5,6,0
2013-09-23,D-backs,Padres,1,7,0,4,8,0
2013-09-23,Royals,Mariners,6,11,2,5,6,2
2013-09-24,White Sox,Indians,4,9,1,5,9,0
2013-09-24,Rays,Yankees,7,9,0,0,4,2
2013-09-24,Blue Jays,Orioles,3,9,0,2,10,0
2013-09-24,Brewers,Braves,2,7,0,3,10,0
2013-09-24,Mets,Reds,4,10,0,2,8,0
2013-09-24,Phillies,Marlins,2,5,1,1,7,0
2013-09-24,Astros,Rangers,2,6,1,3,8,0
2013-09-24,Pirates,Cubs,8,12,1,2,10,1
2013-09-24,Tigers,Twins,4,11,1,2,9,0
2013-09-24,Nationals,Cardinals,0,1,0,2,6,1
2013-09-24,Red Sox,Rockies,3,7,0,8,11,2
2013-09-24,Athletics,Angels,0,4,0,3,5,0
2013-09-24,D-backs,Padres,2,7,0,1,6,0
2013-09-24,Royals,Mariners,0,5,2,4,9,0
2013-09-24,Dodgers,Giants,2,8,0,1,5,1
2013-09-25,Mets,Reds,1,4,0,0,4,0
2013-09-25,Nationals,Cardinals,1,5,1,4,6,0
2013-09-25,Pirates,Cubs,2,6,1,4,9,2
2013-09-25,Athletics,Angels,1,6,1,3,8,0
2013-09-25,White Sox,Indians,2,8,2,7,9,0
2013-09-25,Rays,Yankees,8,15,0,3,8,2
2013-09-25,Blue Jays,Orioles,5,15,0,9,13,2
2013-09-25,Brewers,Braves,4,12,0,0,2,0
2013-09-25,Phillies,Marlins,2,10,1,3,6,0
2013-09-25,Astros,Rangers,3,8,2,7,7,1
2013-09-25,Tigers,Twins,1,8,0,0,3,0
2013-09-25,Red Sox,Rockies,15,16,0,5,10,1
2013-09-25,D-backs,Padres,2,6,0,12,14,0
2013-09-25,Royals,Mariners,0,5,2,6,8,0
2013-09-25,Dodgers,Giants,4,8,0,6,8,2
2013-09-26,D-backs,Padres,2,3,0,3,8,0
2013-09-26,Rays,Yankees,4,11,0,0,3,0
2013-09-26,Blue Jays,Orioles,2,6,0,3,9,2
2013-09-26,Brewers,Mets,4,7,1,2,8,0
2013-09-26,Phillies,Braves,1,9,1,7,12,1
2013-09-26,Angels,Rangers,5,13,1,6,12,4
2013-09-26,Indians,Twins,6,11,0,5,13,2
2013-09-26,Royals,White Sox,3,7,0,2,6,1
2013-09-26,Dodgers,Giants,2,8,0,3,6,0
2013-09-27,Red Sox,Orioles,12,16,0,3,8,0
2013-09-27,Rays,Blue Jays,3,7,3,6,8,2
2013-09-27,Brewers,Mets,4,5,0,2,8,0
